No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
NOLSM4271622427,1,Implantation,8985360000000000.0,9.34e+16,2.63e+17,3e+17,6e+17,31606.555,104.196,886.0,154,16,49,04-03-2026
NOLSM4281623428,2,Implantation,6929020000000000.0,2.54e+16,6.46e+17,3.02e+17,6e+17,31254.326,104.095,882.0,151,16,50,04-03-2026
NOLSM4291624429,3,Implantation,1.07e+16,1.33e+17,3.84e+17,3.01e+17,6e+17,32203.423,103.053,914.0,152,16,51,04-03-2026
NOLSM4301625430,1,Implantation,8538530000000000.0,1.34e+17,8.16e+17,3e+17,6e+17,31832.222,99.999,902.0,155,16,52,04-03-2026
NOLSM4311626431,2,Implantation,2624230000000000.0,7.24e+16,6e+17,3.01e+17,6e+17,30830.93,103.348,896.0,153,16,53,04-03-2026
NOLSM4321627432,3,Implantation,1.04e+16,1.18e+17,3.42e+17,3e+17,6e+17,31869.207,103.255,906.0,153,16,54,04-03-2026
NOLSM406161,2,Implantation,5169400000000000.0,1.71e+16,7.53e+17,3e+17,6e+17,31639.318,103.843,902.0,155,16,1,04-03-2026
NOLSM407162,1,Implantation,1.3e+16,1.83e+17,3.86e+17,3.01e+17,6e+17,31468.269,102.597,923.0,153,16,2,04-03-2026
NOLSM408163,1,Implantation,1.61e+16,7.85e+16,9.67e+17,3e+17,6e+17,30906.701,104.338,910.0,149,16,3,04-03-2026
NOLSM409164,2,Implantation,9419110000000000.0,1.8e+17,4.59e+17,3.02e+17,6e+17,31668.747,104.576,919.0,157,16,4,04-03-2026
NOLSM410165,3,Implantation,3162770000000000.0,5.03e+16,1.05e+18,3.01e+17,6e+17,30876.21,103.354,881.0,154,16,5,04-03-2026
NOLSM411166,3,Implantation,1.26e+16,2.4e+16,7.29e+17,3.01e+17,6e+17,32023.057,103.827,871.0,154,16,6,04-03-2026
NOLSM412167,2,Implantation,1.86e+16,1.38e+17,3.26e+17,3.01e+17,6e+17,32434.874,105.794,908.0,156,16,7,04-03-2026
NOLSM413168,1,Implantation,1.06e+16,6.33e+16,5.17e+17,3.02e+17,6e+17,31494.284,104.617,891.0,157,16,8,04-03-2026
NOLSM414169,1,Implantation,9394620000000000.0,1.8e+17,9.22e+17,2.99e+17,6e+17,30734.563,105.213,910.0,153,16,9,04-03-2026
NOLSM4151610,2,Implantation,1.23e+16,1.48e+17,4.06e+17,3e+17,6e+17,32057.927,106.015,898.0,152,16,10,04-03-2026
NOLSM4161611,3,Implantation,1.3e+16,1.02e+17,7.47e+17,2.99e+17,6e+17,31364.565,103.501,900.0,152,16,11,04-03-2026
NOLSM4171612,3,Implantation,7552670000000000.0,9.44e+16,9.74e+17,3.02e+17,6e+17,32541.94,101.601,892.0,153,16,12,04-03-2026
NOLSM4181613,2,Implantation,9647450000000000.0,4.74e+16,6.62e+17,2.98e+17,6e+17,33034.419,104.309,923.0,152,16,13,04-03-2026
NOLSM4191614,1,Implantation,1.12e+16,1.54e+17,6.69e+17,3e+17,6e+17,31946.049,101.047,884.0,153,16,14,04-03-2026
NOLSM4201615,1,Implantation,1.39e+16,7.15e+16,7.37e+17,3e+17,6e+17,31897.707,105.23,873.0,155,16,15,04-03-2026
NOLSM4211616,2,Implantation,1.6e+16,9.27e+16,3.73e+17,3e+17,6e+17,32602.917,102.84,904.0,155,16,16,04-03-2026
NOLSM4221617,3,Implantation,3598210000000000.0,1.22e+17,4.46e+17,3.01e+17,6e+17,31571.823,101.127,892.0,155,16,17,04-03-2026
NOLSM4231618,2,Implantation,1.44e+16,2.04e+17,2.42e+17,3.02e+17,6e+17,32059.355,105.789,940.0,155,16,18,04-03-2026
NOLSM4241619,1,Implantation,1.53e+16,1.9e+17,4.89e+17,3e+17,6e+17,31414.216,102.388,878.0,156,16,19,04-03-2026
NOLSM4251620,1,Implantation,1.35e+16,1.2e+17,4.02e+17,3.01e+17,6e+17,31370.247,102.874,904.0,155,16,20,04-03-2026
NOLSM4261621,3,Implantation,9301000000000000.0,6.26e+16,4.25e+17,3.01e+17,6e+17,31692.403,105.464,906.0,156,16,21,04-03-2026
NOLSM4271622,3,Implantation,8985360000000000.0,9.34e+16,2.63e+17,3e+17,6e+17,31606.555,104.196,886.0,154,16,22,04-03-2026
NOLSM4281623,2,Implantation,6929020000000000.0,2.54e+16,6.46e+17,3.02e+17,6e+17,31254.326,104.095,882.0,151,16,23,04-03-2026
NOLSM4291624,1,Implantation,1.07e+16,1.33e+17,3.84e+17,3.01e+17,6e+17,32203.423,103.053,914.0,152,16,24,04-03-2026
NOLSM4301625,1,Implantation,8538530000000000.0,1.34e+17,8.16e+17,3e+17,6e+17,31832.222,99.999,902.0,155,16,25,04-03-2026
NOLSM4311626,2,Implantation,2624230000000000.0,7.24e+16,6e+17,3.01e+17,6e+17,30830.93,103.348,896.0,153,16,26,04-03-2026
NOLSM4321627,3,Implantation,1.04e+16,1.18e+17,3.42e+17,3e+17,6e+17,31869.207,103.255,906.0,153,16,27,04-03-2026
NOLSM433171433,1,Implantation,1.5e+16,1.09e+17,4.13e+17,2.99e+17,6e+17,32423.296,102.77,923.0,157,17,28,05-03-2026
NOLSM434172434,2,Implantation,1.06e+16,1.07e+17,7.08e+17,3.02e+17,6e+17,31593.132,103.087,884.0,156,17,29,05-03-2026
NOLSM435173435,3,Implantation,1.37e+16,1.05e+17,5.54e+17,2.99e+17,6e+17,31895.11,102.953,909.0,151,17,30,05-03-2026
NOLSM436174436,1,Implantation,4021020000000000.0,2.02e+16,6.15e+17,3.01e+17,6e+17,32433.326,100.472,873.0,155,17,31,05-03-2026
NOLSM437175437,2,Implantation,8542650000000000.0,1.37e+17,2.79e+17,3.01e+17,6e+17,31510.648,101.757,910.0,157,17,32,05-03-2026
NOLSM438176438,3,Implantation,1.19e+16,9.05e+16,8.65e+17,3.01e+17,6e+17,31825.29,103.956,891.0,151,17,33,05-03-2026
NOLSM439177439,1,Implantation,1.04e+16,8.81e+16,1.03e+18,2.98e+17,6e+17,31763.653,99.34,883.0,157,17,34,05-03-2026
NOLSM440178440,2,Implantation,9493370000000000.0,1.28e+17,5.21e+17,3e+17,6e+17,31580.222,104.285,898.0,155,17,35,05-03-2026
NOLSM441179441,3,Implantation,9549710000000000.0,8.44e+16,2.21e+17,2.99e+17,6e+17,32274.385,103.15,898.0,153,17,36,05-03-2026
NOLSM4421710442,1,Implantation,1.04e+16,7.78e+16,8.9e+17,2.99e+17,6e+17,32210.028,104.871,924.0,157,17,37,05-03-2026
NOLSM4431711443,2,Implantation,1.09e+16,8.62e+16,6.16e+17,2.99e+17,6e+17,31549.184,104.859,881.0,154,17,38,05-03-2026
NOLSM4441712444,3,Implantation,8848260000000000.0,9.78e+16,5.93e+17,2.99e+17,6e+17,32087.646,103.005,895.0,157,17,39,05-03-2026
NOLSM4451713445,1,Implantation,1.63e+16,1.38e+17,7.54e+17,3.01e+17,6e+17,31501.258,102.754,910.0,153,17,40,05-03-2026
NOLSM4461714446,2,Implantation,9292080000000000.0,1.65e+17,2.95e+17,3e+17,6e+17,30658.962,103.386,922.0,153,17,41,05-03-2026
NOLSM4471715447,3,Implantation,1.68e+16,1.26e+17,1.1e+18,3.01e+17,6e+17,31542.357,100.201,905.0,151,17,42,05-03-2026
NOLSM4481716448,1,Implantation,1.36e+16,1.46e+17,4.77e+17,3e+17,6e+17,31487.108,102.624,885.0,154,17,43,05-03-2026
NOLSM4491717449,2,Implantation,1.64e+16,4.65e+16,2.58e+17,3.01e+17,6e+17,31179.148,103.458,904.0,153,17,44,05-03-2026
NOLSM4501718450,3,Implantation,9251440000000000.0,8.4e+16,1.06e+18,2.99e+17,6e+17,32292.179,100.414,904.0,158,17,45,05-03-2026
NOLSM4511719451,1,Implantation,9529860000000000.0,8.47e+16,5.91e+17,3.01e+17,6e+17,31684.211,101.7,905.0,156,17,46,05-03-2026
NOLSM4521720452,2,Implantation,1.2e+16,1.04e+17,7.73e+17,3.02e+17,6e+17,31473.404,102.852,903.0,155,17,47,05-03-2026
NOLSM4531721453,3,Implantation,1.24e+16,8.14e+16,5.93e+17,2.99e+17,6e+17,32007.126,99.669,899.0,157,17,48,05-03-2026
NOLSM4541722454,1,Implantation,1.8e+16,9.52e+16,6.15e+17,3e+17,6e+17,31068.324,101.929,903.0,152,17,49,05-03-2026
NOLSM4551723455,2,Implantation,1.68e+16,1.08e+17,5.69e+17,3e+17,6e+17,31559.957,102.648,894.0,157,17,50,05-03-2026
NOLSM4561724456,3,Implantation,1.35e+16,3.97e+16,4.45e+17,2.99e+17,6e+17,32335.265,104.012,902.0,154,17,51,05-03-2026
NOLSM4571725457,1,Implantation,1.32e+16,1.48e+17,5.52e+17,3e+17,6e+17,32053.209,103.613,899.0,159,17,52,05-03-2026
NOLSM4581726458,2,Implantation,1.47e+16,3.94e+16,4.87e+17,3.02e+17,6e+17,31181.515,102.502,902.0,149,17,53,05-03-2026
NOLSM4591727459,3,Implantation,6215710000000000.0,1.18e+17,8.26e+17,3.02e+17,6e+17,32463.943,103.367,900.0,153,17,54,05-03-2026
NOLSM433171,3,Implantation,1.5e+16,1.09e+17,4.13e+17,2.99e+17,6e+17,32423.296,102.77,923.0,157,17,1,05-03-2026
NOLSM434172,2,Implantation,1.06e+16,1.07e+17,7.08e+17,3.02e+17,6e+17,31593.132,103.087,884.0,156,17,2,05-03-2026
NOLSM435173,1,Implantation,1.37e+16,1.05e+17,5.54e+17,2.99e+17,6e+17,31895.11,102.953,909.0,151,17,3,05-03-2026
NOLSM436174,1,Implantation,4021020000000000.0,2.02e+16,6.15e+17,3.01e+17,6e+17,32433.326,100.472,873.0,155,17,4,05-03-2026
NOLSM437175,2,Implantation,8542650000000000.0,1.37e+17,2.79e+17,3.01e+17,6e+17,31510.648,101.757,910.0,157,17,5,05-03-2026
NOLSM438176,3,Implantation,1.19e+16,9.05e+16,8.65e+17,3.01e+17,6e+17,31825.29,103.956,891.0,151,17,6,05-03-2026
NOLSM439177,2,Implantation,1.04e+16,8.81e+16,1.03e+18,2.98e+17,6e+17,31763.653,99.34,883.0,157,17,7,05-03-2026
NOLSM440178,1,Implantation,9493370000000000.0,1.28e+17,5.21e+17,3e+17,6e+17,31580.222,104.285,898.0,155,17,8,05-03-2026
NOLSM441179,1,Implantation,9549710000000000.0,8.44e+16,2.21e+17,2.99e+17,6e+17,32274.385,103.15,898.0,153,17,9,05-03-2026
NOLSM4421710,3,Implantation,1.04e+16,7.78e+16,8.9e+17,2.99e+17,6e+17,32210.028,104.871,924.0,157,17,10,05-03-2026
NOLSM4431711,3,Implantation,1.09e+16,8.62e+16,6.16e+17,2.99e+17,6e+17,31549.184,104.859,881.0,154,17,11,05-03-2026
NOLSM4441712,2,Implantation,8848260000000000.0,9.78e+16,5.93e+17,2.99e+17,6e+17,32087.646,103.005,895.0,157,17,12,05-03-2026
NOLSM4451713,1,Implantation,1.63e+16,1.38e+17,7.54e+17,3.01e+17,6e+17,31501.258,102.754,910.0,153,17,13,05-03-2026
NOLSM4461714,1,Implantation,9292080000000000.0,1.65e+17,2.95e+17,3e+17,6e+17,30658.962,103.386,922.0,153,17,14,05-03-2026
NOLSM4471715,2,Implantation,1.68e+16,1.26e+17,1.1e+18,3.01e+17,6e+17,31542.357,100.201,905.0,151,17,15,05-03-2026
NOLSM4481716,3,Implantation,1.36e+16,1.46e+17,4.77e+17,3e+17,6e+17,31487.108,102.624,885.0,154,17,16,05-03-2026
NOLSM4491717,3,Implantation,1.64e+16,4.65e+16,2.58e+17,3.01e+17,6e+17,31179.148,103.458,904.0,153,17,17,05-03-2026
NOLSM4501718,1,Implantation,9251440000000000.0,8.4e+16,1.06e+18,2.99e+17,6e+17,32292.179,100.414,904.0,158,17,18,05-03-2026
NOLSM4511719,1,Implantation,9529860000000000.0,8.47e+16,5.91e+17,3.01e+17,6e+17,31684.211,101.7,905.0,156,17,19,05-03-2026
NOLSM4521720,3,Implantation,1.2e+16,1.04e+17,7.73e+17,3.02e+17,6e+17,31473.404,102.852,903.0,155,17,20,05-03-2026
NOLSM4531721,3,Implantation,1.24e+16,8.14e+16,5.93e+17,2.99e+17,6e+17,32007.126,99.669,899.0,157,17,21,05-03-2026
NOLSM4541722,2,Implantation,1.8e+16,9.52e+16,6.15e+17,3e+17,6e+17,31068.324,101.929,903.0,152,17,22,05-03-2026
NOLSM4551723,1,Implantation,1.68e+16,1.08e+17,5.69e+17,3e+17,6e+17,31559.957,102.648,894.0,157,17,23,05-03-2026
NOLSM4561724,1,Implantation,1.35e+16,3.97e+16,4.45e+17,2.99e+17,6e+17,32335.265,104.012,902.0,154,17,24,05-03-2026
NOLSM4571725,3,Implantation,1.32e+16,1.48e+17,5.52e+17,3e+17,6e+17,32053.209,103.613,899.0,159,17,25,05-03-2026
NOLSM4581726,3,Implantation,1.47e+16,3.94e+16,4.87e+17,3.02e+17,6e+17,31181.515,102.502,902.0,149,17,26,05-03-2026
NOLSM4591727,2,Implantation,6215710000000000.0,1.18e+17,8.26e+17,3.02e+17,6e+17,32463.943,103.367,900.0,153,17,27,05-03-2026
NOLSM460181460,1,Implantation,1.71e+16,3660630000000000.0,2472710000000000.0,3e+17,6e+17,32203.258,99.975,912.0,150,18,28,06-03-2026
NOLSM461182461,2,Implantation,1.72e+16,1646290000000000.0,3.47e+17,2.99e+17,6e+17,32196.245,101.397,913.0,152,18,29,06-03-2026
NOLSM462183462,3,Implantation,8802410000000000.0,1.09e+16,971347000000000.0,3.01e+17,6e+17,32199.428,102.733,915.0,154,18,30,06-03-2026
NOLSM463184463,1,Implantation,1.21e+16,6474750000000000.0,6.18e+17,2.98e+17,6e+17,32197.27,102.517,915.0,154,18,31,06-03-2026
NOLSM464185464,2,Implantation,5719780000000000.0,4.6e+16,2.83e+17,3.01e+17,6e+17,32198.727,102.939,912.0,154,18,32,06-03-2026
NOLSM465186465,3,Implantation,1.46e+16,1.46e+17,5.11e+17,2.98e+17,6e+17,32200.232,102.634,913.0,154,18,33,06-03-2026
NOLSM466187466,1,Implantation,8872830000000000.0,7779190000000000.0,2.55e+17,3e+17,6e+17,32202.697,102.883,917.0,154,18,34,06-03-2026
NOLSM467188467,2,Implantation,1.57e+16,1.23e+17,1763661791.0,3.01e+17,6e+17,32198.538,103.449,912.0,155,18,35,06-03-2026
NOLSM468189468,3,Implantation,1.66e+16,6.66e+16,9.93e+17,2.99e+17,6e+17,32200.315,102.473,908.0,154,18,36,06-03-2026
NOLSM4691810469,1,Implantation,1.08e+16,2.67e+16,3.36e+16,3.02e+17,6e+17,32200.324,103.388,912.0,155,18,37,06-03-2026
NOLSM4701811470,2,Implantation,1.32e+16,1.16e+17,3.92e+17,3.02e+17,6e+17,32201.779,103.387,913.0,155,18,38,06-03-2026
NOLSM4711812471,3,Implantation,1.67e+16,1.42e+17,2.54e+17,2.98e+17,6e+17,32300.362,104.024,916.0,156,18,39,06-03-2026
NOLSM4721813472,1,Implantation,3080310000000000.0,312041000000000.0,1.42e+17,2.99e+17,6e+17,32299.266,104.129,917.0,156,18,40,06-03-2026
NOLSM4731814473,2,Implantation,1.38e+16,1.01e+17,6.49e+17,3e+17,6e+17,32300.914,104.045,917.0,156,18,41,06-03-2026
NOLSM4741815474,3,Implantation,1.44e+16,2563180000000000.0,8.63e+17,3e+17,6e+17,32300.515,104.019,922.0,156,18,42,06-03-2026
NOLSM4751816475,1,Implantation,7948480000000000.0,7.7e+16,2e+17,3e+17,6e+17,32297.604,104.702,917.0,157,18,43,06-03-2026
NOLSM4761817476,2,Implantation,9664650000000000.0,4.18e+16,2.67e+17,3e+17,6e+17,32299.646,104.065,917.0,156,18,44,06-03-2026
NOLSM4771818477,3,Implantation,1.47e+16,1.38e+17,1.71e+16,2.99e+17,6e+17,32300.541,103.766,917.0,156,18,45,06-03-2026
NOLSM4781819478,1,Implantation,1.55e+16,1.55e+17,7.15e+17,3e+17,6e+17,32300.313,104.08,917.0,156,18,46,06-03-2026
NOLSM4791820479,2,Implantation,2.04e+16,1.5e+16,5687720000000000.0,2.99e+17,6e+17,32300.421,104.248,920.0,156,18,47,06-03-2026
NOLSM4801821480,3,Implantation,1.44e+16,4.11e+16,6.94e+16,3.02e+17,6e+17,32300.241,104.656,919.0,157,18,48,06-03-2026
NOLSM4811822481,1,Implantation,5977160000000000.0,3.03e+16,2.08e+17,2.98e+17,6e+17,32296.539,104.819,925.0,157,18,49,06-03-2026
NOLSM4821823482,2,Implantation,8132010000000000.0,4.31e+16,4.73e+17,2.99e+17,6e+17,32197.085,105.348,915.0,158,18,50,06-03-2026
NOLSM4831824483,3,Implantation,1.24e+16,2.18e+16,1.8e+17,2.99e+17,6e+17,32197.037,104.369,920.0,157,18,51,06-03-2026
NOLSM4841825484,1,Implantation,8208940000000000.0,1.68e+16,2.47e+17,3e+17,6e+17,32199.163,104.691,917.0,157,18,52,06-03-2026
NOLSM4851826485,2,Implantation,1.31e+16,6.89e+16,1.78e+17,3.01e+17,6e+17,32201.077,104.76,918.0,157,18,53,06-03-2026
NOLSM4861827486,3,Implantation,2898160000000000.0,2.77e+16,1.33e+17,3e+17,6e+17,32200.053,104.734,920.0,157,18,54,06-03-2026
NOLSM460181,1,Implantation,1.71e+16,3660630000000000.0,2472710000000000.0,3e+17,6e+17,32203.258,99.975,912.0,150,18,1,06-03-2026
NOLSM461182,1,Implantation,1.72e+16,1646290000000000.0,3.47e+17,2.99e+17,6e+17,32196.245,101.397,913.0,152,18,2,06-03-2026
NOLSM462183,2,Implantation,8802410000000000.0,1.09e+16,971347000000000.0,3.01e+17,6e+17,32199.428,102.733,915.0,154,18,3,06-03-2026
NOLSM463184,3,Implantation,1.21e+16,6474750000000000.0,6.18e+17,2.98e+17,6e+17,32197.27,102.517,915.0,154,18,4,06-03-2026
NOLSM464185,3,Implantation,5719780000000000.0,4.6e+16,2.83e+17,3.01e+17,6e+17,32198.727,102.939,912.0,154,18,5,06-03-2026
NOLSM465186,2,Implantation,1.46e+16,1.46e+17,5.11e+17,2.98e+17,6e+17,32200.232,102.634,913.0,154,18,6,06-03-2026
NOLSM466187,1,Implantation,8872830000000000.0,7779190000000000.0,2.55e+17,3e+17,6e+17,32202.697,102.883,917.0,154,18,7,06-03-2026
NOLSM467188,1,Implantation,1.57e+16,1.23e+17,1763661791.0,3.01e+17,6e+17,32198.538,103.449,912.0,155,18,8,06-03-2026
NOLSM468189,2,Implantation,1.66e+16,6.66e+16,9.93e+17,2.99e+17,6e+17,32200.315,102.473,908.0,154,18,9,06-03-2026
NOLSM4691810,3,Implantation,1.08e+16,2.67e+16,3.36e+16,3.02e+17,6e+17,32200.324,103.388,912.0,155,18,10,06-03-2026
NOLSM4701811,2,Implantation,1.32e+16,1.16e+17,3.92e+17,3.02e+17,6e+17,32201.779,103.387,913.0,155,18,11,06-03-2026
NOLSM4711812,1,Implantation,1.67e+16,1.42e+17,2.54e+17,2.98e+17,6e+17,32300.362,104.024,916.0,156,18,12,06-03-2026
NOLSM4721813,1,Implantation,3080310000000000.0,312041000000000.0,1.42e+17,2.99e+17,6e+17,32299.266,104.129,917.0,156,18,13,06-03-2026
NOLSM4731814,2,Implantation,1.38e+16,1.01e+17,6.49e+17,3e+17,6e+17,32300.914,104.045,917.0,156,18,14,06-03-2026
NOLSM4741815,3,Implantation,1.44e+16,2563180000000000.0,8.63e+17,3e+17,6e+17,32300.515,104.019,922.0,156,18,15,06-03-2026
NOLSM4751816,3,Implantation,7948480000000000.0,7.7e+16,2e+17,3e+17,6e+17,32297.604,104.702,917.0,157,18,16,06-03-2026
NOLSM4761817,1,Implantation,9664650000000000.0,4.18e+16,2.67e+17,3e+17,6e+17,32299.646,104.065,917.0,156,18,17,06-03-2026
NOLSM4771818,1,Implantation,1.47e+16,1.38e+17,1.71e+16,2.99e+17,6e+17,32300.541,103.766,917.0,156,18,18,06-03-2026
NOLSM4781819,2,Implantation,1.55e+16,1.55e+17,7.15e+17,3e+17,6e+17,32300.313,104.08,917.0,156,18,19,06-03-2026
NOLSM4791820,3,Implantation,2.04e+16,1.5e+16,5687720000000000.0,2.99e+17,6e+17,32300.421,104.248,920.0,156,18,20,06-03-2026
NOLSM4801821,3,Implantation,1.44e+16,4.11e+16,6.94e+16,3.02e+17,6e+17,32300.241,104.656,919.0,157,18,21,06-03-2026
NOLSM4811822,2,Implantation,5977160000000000.0,3.03e+16,2.08e+17,2.98e+17,6e+17,32296.539,104.819,925.0,157,18,22,06-03-2026
NOLSM4821823,1,Implantation,8132010000000000.0,4.31e+16,4.73e+17,2.99e+17,6e+17,32197.085,105.348,915.0,158,18,23,06-03-2026
NOLSM4831824,1,Implantation,1.24e+16,2.18e+16,1.8e+17,2.99e+17,6e+17,32197.037,104.369,920.0,157,18,24,06-03-2026
NOLSM4841825,2,Implantation,8208940000000000.0,1.68e+16,2.47e+17,3e+17,6e+17,32199.163,104.691,917.0,157,18,25,06-03-2026
NOLSM4851826,3,Implantation,1.31e+16,6.89e+16,1.78e+17,3.01e+17,6e+17,32201.077,104.76,918.0,157,18,26,06-03-2026
NOLSM4861827,3,Implantation,2898160000000000.0,2.77e+16,1.33e+17,3e+17,6e+17,32200.053,104.734,920.0,157,18,27,06-03-2026
NOLSM487191487,1,Implantation,1.43e+16,1.14e+17,7.16e+17,3e+17,6e+17,32198.19,105.23,919.0,158,19,28,07-03-2026
NOLSM488192488,2,Implantation,1.46e+16,3.05e+16,652207000000000.0,3.01e+17,6e+17,32199.503,105.251,924.0,158,19,29,07-03-2026
NOLSM489193489,3,Implantation,1.11e+16,6.38e+16,5.78e+17,3e+17,6e+17,32200.371,105.42,929.0,158,19,30,07-03-2026
NOLSM490194490,1,Implantation,9869710000000000.0,3524290000000000.0,5.92e+17,2.98e+17,6e+17,32202.607,105.815,929.0,159,19,31,07-03-2026
NOLSM491195491,2,Implantation,1.98e+16,1.17e+17,5.28e+16,2.99e+17,6e+17,32201.147,105.922,921.0,159,19,32,07-03-2026
NOLSM492196492,3,Implantation,1.85e+16,6.67e+16,1.11e+18,3e+17,6e+17,32200.629,104.247,917.0,156,19,33,07-03-2026
NOLSM493197493,1,Implantation,1.18e+16,1.06e+17,3208590000000000.0,3e+17,6e+17,32201.877,103.995,911.0,156,19,34,07-03-2026
NOLSM494198494,2,Implantation,1.01e+16,822095000000000.0,6.04e+16,3.01e+17,6e+17,32199.828,103.871,913.0,156,19,35,07-03-2026
NOLSM495199495,3,Implantation,9203170000000000.0,53716000000000.0,1.38e+17,3e+17,6e+17,32202.069,103.928,914.0,156,19,36,07-03-2026
NOLSM4961910496,1,Implantation,2.14e+16,4.12e+16,3.61e+17,2.99e+17,6e+17,32200.463,104.322,910.0,156,19,37,07-03-2026
NOLSM4971911497,2,Implantation,8755730000000000.0,8.53e+16,4.28e+17,2.99e+17,6e+17,32201.824,103.807,908.0,156,19,38,07-03-2026
NOLSM4981912498,3,Implantation,1.16e+16,1e+17,3.54e+17,3.01e+17,6e+17,32198.962,103.525,915.0,155,19,39,07-03-2026
NOLSM4991913499,1,Implantation,2.11e+16,3969420000000000.0,6118650000000000.0,2.99e+17,6e+17,32203.539,104.83,916.0,157,19,40,07-03-2026
NOLSM5001914500,2,Implantation,1.92e+16,5967490000000000.0,1.15e+18,3.01e+17,6e+17,32200.183,104.759,911.0,157,19,41,07-03-2026
NOLSM5011915501,3,Implantation,1.52e+16,3.96e+16,2.29e+17,2.99e+17,6e+17,32195.713,103.775,919.0,156,19,42,07-03-2026
NOLSM5021916502,1,Implantation,5707310000000000.0,2.78e+16,3.42e+17,2.99e+17,6e+17,32200.514,105.075,920.0,158,19,43,07-03-2026
NOLSM5031917503,2,Implantation,1.1e+16,9.2e+16,6.33e+17,3.01e+17,6e+17,32201.656,105.21,920.0,158,19,44,07-03-2026
NOLSM5041918504,3,Implantation,1.07e+16,9.36e+16,3.59e+17,3e+17,6e+17,32199.318,104.965,915.0,157,19,45,07-03-2026
NOLSM5051919505,1,Implantation,4912520000000000.0,3.96e+16,9.83e+16,3.01e+17,6e+17,32302.153,102.335,916.0,154,19,46,07-03-2026
NOLSM5061920506,2,Implantation,1.47e+16,5.3e+16,901001000000000.0,3.01e+17,6e+17,32298.512,102.651,920.0,154,19,47,07-03-2026
NOLSM5071921507,3,Implantation,1.01e+16,1.39e+16,8.29e+16,3.01e+17,6e+17,32298.272,103.731,928.0,156,19,48,07-03-2026
NOLSM5081922508,1,Implantation,3483770000000000.0,1.56e+16,1.97e+17,3e+17,6e+17,32302.224,103.843,913.0,156,19,49,07-03-2026
NOLSM5091923509,2,Implantation,2.03e+16,7.67e+16,1.03e+18,3e+17,6e+17,32300.691,102.818,918.0,154,19,50,07-03-2026
NOLSM5101924510,3,Implantation,2.02e+16,2.02e+17,5.76e+17,3e+17,6e+17,32299.17,103.007,920.0,155,19,51,07-03-2026
NOLSM5111925511,1,Implantation,1.23e+16,8.02e+16,8.92e+16,2.99e+17,6e+17,32299.206,103.562,924.0,155,19,52,07-03-2026
NOLSM5121926512,2,Implantation,2.14e+16,1.67e+17,1.21e+18,3e+17,6e+17,32302.035,103.077,913.0,155,19,53,07-03-2026
NOLSM5131927513,3,Implantation,8621260000000000.0,8167180000000000.0,4.53e+17,3e+17,6e+17,32299.62,102.519,910.0,154,19,54,07-03-2026
NOLSM487191,2,Implantation,1.43e+16,1.14e+17,7.16e+17,3e+17,6e+17,32198.19,105.23,919.0,158,19,1,07-03-2026
NOLSM488192,1,Implantation,1.46e+16,3.05e+16,652207000000000.0,3.01e+17,6e+17,32199.503,105.251,924.0,158,19,2,07-03-2026
NOLSM489193,1,Implantation,1.11e+16,6.38e+16,5.78e+17,3e+17,6e+17,32200.371,105.42,929.0,158,19,3,07-03-2026
NOLSM490194,2,Implantation,9869710000000000.0,3524290000000000.0,5.92e+17,2.98e+17,6e+17,32202.607,105.815,929.0,159,19,4,07-03-2026
NOLSM491195,3,Implantation,1.98e+16,1.17e+17,5.28e+16,2.99e+17,6e+17,32201.147,105.922,921.0,159,19,5,07-03-2026
NOLSM492196,3,Implantation,1.85e+16,6.67e+16,1.11e+18,3e+17,6e+17,32200.629,104.247,917.0,156,19,6,07-03-2026
NOLSM493197,2,Implantation,1.18e+16,1.06e+17,3208590000000000.0,3e+17,6e+17,32201.877,103.995,911.0,156,19,7,07-03-2026
NOLSM494198,1,Implantation,1.01e+16,822095000000000.0,6.04e+16,3.01e+17,6e+17,32199.828,103.871,913.0,156,19,8,07-03-2026
NOLSM495199,1,Implantation,9203170000000000.0,53716000000000.0,1.38e+17,3e+17,6e+17,32202.069,103.928,914.0,156,19,9,07-03-2026
NOLSM4961910,2,Implantation,2.14e+16,4.12e+16,3.61e+17,2.99e+17,6e+17,32200.463,104.322,910.0,156,19,10,07-03-2026
NOLSM4971911,3,Implantation,8755730000000000.0,8.53e+16,4.28e+17,2.99e+17,6e+17,32201.824,103.807,908.0,156,19,11,07-03-2026
NOLSM4981912,3,Implantation,1.16e+16,1e+17,3.54e+17,3.01e+17,6e+17,32198.962,103.525,915.0,155,19,12,07-03-2026
NOLSM4991913,2,Implantation,2.11e+16,3969420000000000.0,6118650000000000.0,2.99e+17,6e+17,32203.539,104.83,916.0,157,19,13,07-03-2026
NOLSM5001914,1,Implantation,1.92e+16,5967490000000000.0,1.15e+18,3.01e+17,6e+17,32200.183,104.759,911.0,157,19,14,07-03-2026
NOLSM5011915,1,Implantation,1.52e+16,3.96e+16,2.29e+17,2.99e+17,6e+17,32195.713,103.775,919.0,156,19,15,07-03-2026
NOLSM5021916,2,Implantation,5707310000000000.0,2.78e+16,3.42e+17,2.99e+17,6e+17,32200.514,105.075,920.0,158,19,16,07-03-2026
